pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value
FT,2017-05-12,92.9,1.5717,6.1092,Danny Duffy,430945,518633,null,ball,,,,,12,R,R,L,KC,BAL,B,null,null,0,0,2017,-0.7541,1.447,0.167,3.7605,null,null,null,0,3,Top,null,null,,,521692,,170513_005102,,,,,,,3.5563,1.9945,null,null,null,94.106,2171,6.9,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.5984,0,0,null,null,null,null
FF,2017-05-12,94.6,1.3296,5.976,Danny Duffy,572073,518633,field_out,hit_into_play,,,,,5,R,R,L,KC,BAL,X,7,fly_ball,0,2,2017,-0.0427,1.1759,-0.135,2.542,null,543376,null,2,2,Top,54.87,92.12,,,521692,,170513_004246,,,,,,,3.8363,1.6165,304,92.7,44.588,96.127,2205,6.855,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6432,0.01,0.014,0,1,0,0
FT,2017-05-12,94.4,1.5118,5.9531,Danny Duffy,572073,518633,null,swinging_strike,,,,,5,R,R,L,KC,BAL,S,null,null,0,1,2017,-0.492,1.235,-0.1286,2.2064,null,543376,null,2,2,Top,null,null,,,521692,,170513_004212,,,,,,,3.3007,1.5215,null,null,null,95.716,2312,6.855,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6433,0,0,null,null,null,null
FT,2017-05-12,94.4,1.4287,6.0256,Danny Duffy,572073,518633,null,swinging_strike,,,,,1,R,R,L,KC,BAL,S,null,null,0,0,2017,-0.4983,1.3437,-0.296,2.9326,null,543376,null,2,2,Top,null,null,,,521692,,170513_004153,,,,,,,3.3007,1.5215,null,null,null,95.529,2258,6.818,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6803,0,0,null,null,null,null
CH,2017-05-12,85.9,1.4405,5.9964,Danny Duffy,502226,518633,field_out,hit_into_play,,,,,8,R,R,L,KC,BAL,X,8,fly_ball,1,1,2017,-0.6891,1.105,-0.0052,1.5636,null,543376,null,1,2,Top,129.38,67.85,,,521692,,170513_004121,,,,,,,3.9153,1.6525,313,84.6,34.083,86.937,2525,6.828,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.67,0.018,0.022,0,1,0,0
FT,2017-05-12,94,1.5057,5.9509,Danny Duffy,502226,518633,null,called_strike,,,,,7,R,R,L,KC,BAL,S,null,null,1,0,2017,-0.4756,1.3023,-0.4749,2.1719,null,543376,null,1,2,Top,null,null,,,521692,,170513_004055,,,,,,,3.9177,1.9454,null,null,null,95.054,2245,6.754,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7448,0,0,null,null,null,null
FT,2017-05-12,94.5,1.562,5.9819,Danny Duffy,502226,518633,null,ball,,,,,3,R,R,L,KC,BAL,B,null,null,0,0,2017,-0.7064,1.2509,0.6402,3.2302,null,543376,null,1,2,Top,null,null,,,521692,,170513_004036,,,,,,,3.7422,1.8772,null,null,null,95.395,2209,6.666,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8324,0,0,null,null,null,null
FT,2017-05-12,94.5,1.4783,5.9401,Danny Duffy,543376,518633,double,hit_into_play_score,,,,,4,R,R,L,KC,BAL,X,null,line_drive,2,1,2017,-0.2352,1.1626,-0.5042,2.5389,429666,null,null,1,2,Top,82.19,46.02,,,521692,,170513_003959,,,,,,,3.6043,1.6548,399,104,22.472,96.291,2195,6.977,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.5216,0.822,1.337,1.25,1,1,1
CH,2017-05-12,85.7,1.4693,5.9822,Danny Duffy,543376,518633,null,ball,,,,,13,R,R,L,KC,BAL,B,null,null,1,1,2017,-0.6565,0.8873,-0.9942,1.8444,429666,null,null,1,2,Top,null,null,,,521692,,170513_003932,,,,,,,3.886,1.9575,null,null,null,86.523,2552,6.677,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.821,0,0,null,null,null,null
CH,2017-05-12,86.6,1.5124,6.0177,Danny Duffy,543376,518633,null,swinging_strike,,,,,4,R,R,L,KC,BAL,S,null,null,1,0,2017,-0.7933,1.073,-0.3874,2.5279,429666,null,null,1,2,Top,null,null,,,521692,,170513_003910,,,,,,,3.6043,1.6548,null,null,null,87.207,2566,6.539,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.9599,0,0,null,null,null,null
FT,2017-05-12,94.6,1.5278,5.8862,Danny Duffy,543376,518633,null,ball,,,,,13,R,R,L,KC,BAL,B,null,null,0,0,2017,-0.4241,1.0464,-0.079,1.4261,429666,null,null,1,2,Top,null,null,,,521692,,170513_003850,,,,,,,3.9068,1.8636,null,null,null,95.847,2182,6.77,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7286,0,0,null,null,null,null
FF,2017-05-12,92.3,1.5563,6.0019,Danny Duffy,429666,518633,triple,hit_into_play_no_out,,,,,9,R,R,L,KC,BAL,X,null,line_drive,1,2,2017,0.1023,1.4847,0.7272,1.9925,null,null,null,1,2,Top,205.5,73.99,,,521692,,170513_003755,,,,,,,3.4444,1.5548,253,85.8,15.571,93.139,2148,6.604,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8943,0.847,0.811,1.6,1,1,2
SL,2017-05-12,83.2,1.53,5.8581,Danny Duffy,429666,518633,null,ball,,,,,13,R,R,L,KC,BAL,B,null,null,0,2,2017,1.5333,-0.6956,-1.0954,1.0691,null,null,null,1,2,Top,null,null,,,521692,,170513_003735,,,,,,,3.799,1.8262,null,null,null,83.552,2379,6.443,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.0556,0,0,null,null,null,null
CH,2017-05-12,85.9,1.5917,6.0881,Danny Duffy,429666,518633,null,called_strike,,,,,5,R,R,L,KC,BAL,S,null,null,0,1,2017,-0.8707,0.9705,-0.1927,2.6818,null,null,null,1,2,Top,null,null,,,521692,,170513_003718,,,,,,,3.7828,1.8513,null,null,null,86.979,2436,6.823,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6751,0,0,null,null,null,null
FT,2017-05-12,92.8,1.7277,5.9418,Danny Duffy,429666,518633,null,called_strike,,,,,8,R,R,L,KC,BAL,S,null,null,0,0,2017,-0.624,1.1391,0.0531,2.2739,null,null,null,1,2,Top,null,null,,,521692,,170513_003659,,,,,,,3.6846,1.8157,null,null,null,93.8,2034,6.676,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8222,0,0,null,null,null,null
FT,2017-05-12,93.3,1.82,5.9657,Danny Duffy,641820,518633,field_out,hit_into_play,,,,,2,R,R,L,KC,BAL,X,8,fly_ball,0,0,2017,-0.6182,1.3561,0.0569,3.2967,null,null,null,0,2,Top,164.9,43.48,,,521692,,170513_003624,,,,,,,3.9281,1.6317,402,99.7,29.973,94.067,2141,6.696,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8025,0.589,1.092,0,1,0,0
CH,2017-05-12,85.1,1.6657,5.967,Danny Duffy,570731,518633,field_out,hit_into_play,,,,,8,R,R,L,KC,BAL,X,4,line_drive,2,1,2017,-0.6413,1.0908,-0.1769,2.1686,null,592518,444432,2,1,Top,141.95,130.02,,,521692,,170513_002323,,,,,,,3.9281,1.6317,174,68.3,18.896,86.525,2592,6.862,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6364,0.774,0.717,0,1,0,0
FT,2017-05-12,94.6,1.5664,5.9843,Danny Duffy,570731,518633,null,foul,,,,,5,R,R,L,KC,BAL,S,null,null,2,0,2017,-0.3836,1.3638,-0.218,2.7492,null,592518,444432,2,1,Top,null,null,,,521692,,170513_002253,,,,,,,3.7042,1.7247,null,null,null,95.84,2244,6.83,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6686,0,0,null,null,null,null
SL,2017-05-12,83.9,1.6166,5.9573,Danny Duffy,570731,518633,null,ball,,,,,13,R,R,L,KC,BAL,B,null,null,1,0,2017,1.2174,-0.5134,-0.356,1.2117,null,592518,444432,2,1,Top,null,null,,,521692,,170513_002228,,,,,,,4.0488,2.0065,null,null,null,84.254,2325,6.383,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.1159,0,0,null,null,null,null
FF,2017-05-12,95.3,1.5449,5.9076,Danny Duffy,570731,518633,null,blocked_ball,,,,,13,R,R,L,KC,BAL,B,null,null,0,0,2017,0.0023,1.2904,-0.7681,0.261,null,592518,444432,2,1,Top,null,null,,,521692,,170513_002159,,,,,,,4.0428,2.0283,null,null,null,96.48,2357,6.867,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6313,0,0,null,null,null,null
CH,2017-05-12,86.4,1.683,5.9208,Danny Duffy,444432,518633,walk,ball,,,,,14,R,R,L,KC,BAL,B,null,null,3,1,2017,-0.7309,0.8023,0.6434,1.499,null,null,592518,2,1,Top,null,null,,,521692,,170513_002114,,,,,,,4.0301,1.9778,null,null,null,87.745,2554,6.929,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.5696,0,0,0.7,1,0,0
CH,2017-05-12,86.4,1.6257,5.9556,Danny Duffy,444432,518633,null,ball,,,,,14,R,R,L,KC,BAL,B,null,null,2,1,2017,-0.8231,0.9256,0.3079,1.4047,null,null,592518,2,1,Top,null,null,,,521692,,170513_002051,,,,,,,3.9884,1.9465,null,null,null,87.354,2593,6.735,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7632,0,0,null,null,null,null
FF,2017-05-12,94.5,1.4027,6.0108,Danny Duffy,444432,518633,null,foul,,,,,4,R,R,L,KC,BAL,S,null,null,2,0,2017,-0.0463,1.6093,-0.6592,2.9522,null,null,592518,2,1,Top,null,null,,,521692,,170513_002025,,,,,,,3.6742,1.6647,null,null,null,95.393,2306,6.788,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7109,0,0,null,null,null,null
FF,2017-05-12,93.9,1.6314,5.9465,Danny Duffy,444432,518633,null,ball,,,,,13,R,R,L,KC,BAL,B,null,null,1,0,2017,0.2299,1.4779,-1.4825,1.1514,null,null,592518,2,1,Top,null,null,,,521692,,170513_002002,,,,,,,4.0406,1.9569,null,null,null,94.72,2237,6.707,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7917,0,0,null,null,null,null
CH,2017-05-12,87.3,1.6452,6.0035,Danny Duffy,444432,518633,null,ball,,,,,14,R,R,L,KC,BAL,B,null,null,0,0,2017,-0.8681,0.944,0.6567,1.5934,null,null,592518,2,1,Top,null,null,,,521692,,170513_001940,,,,,,,4.051,1.9361,null,null,null,88.427,2540,6.969,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.5298,0,0,null,null,null,null
SL,2017-05-12,84.9,1.8605,5.9721,Danny Duffy,592518,518633,single,hit_into_play_no_out,,,,,4,R,R,L,KC,BAL,X,null,ground_ball,1,2,2017,1.169,-0.2466,-0.8037,2.9585,null,null,null,2,1,Top,99.41,170.55,,,521692,,170513_001859,,,,,,,3.8042,1.7746,98,102.3,4.658,85.692,2441,6.328,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.1709,0.601,0.565,0.9,1,1,0
SL,2017-05-12,85.5,1.7475,5.9151,Danny Duffy,592518,518633,null,swinging_strike,,,,,13,R,R,L,KC,BAL,S,null,null,1,1,2017,0.9986,-0.4472,-0.1846,1.4713,null,null,null,2,1,Top,null,null,,,521692,,170513_001837,,,,,,,3.8042,1.7746,null,null,null,86.718,2436,6.629,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8694,0,0,null,null,null,null
FT,2017-05-12,94.6,1.4957,6.0012,Danny Duffy,592518,518633,null,swinging_strike,,,,,5,R,R,L,KC,BAL,S,null,null,1,0,2017,-0.4926,1.2102,0.1778,2.9872,null,null,null,2,1,Top,null,null,,,521692,,170513_001818,,,,,,,3.8042,1.7746,null,null,null,96.247,2121,7.004,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.4941,0,0,null,null,null,null
FT,2017-05-12,95.9,1.6131,5.8953,Danny Duffy,592518,518633,null,ball,,,,,14,R,R,L,KC,BAL,B,null,null,0,0,2017,-0.3399,1.1833,0.3095,1.2414,null,null,null,2,1,Top,null,null,,,521692,,170513_001800,,,,,,,3.9606,2.0565,null,null,null,97,2142,6.716,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7828,0,0,null,null,null,null
CH,2017-05-12,87.5,1.6451,5.8823,Danny Duffy,430945,518633,field_out,hit_into_play,,,,,6,R,R,L,KC,BAL,X,7,fly_ball,0,0,2017,-0.5636,0.7035,0.8287,2.8846,null,null,null,1,1,Top,97.08,78.51,,,521692,,170513_001719,,,,,,,3.7902,1.5697,296,83,33.379,89.008,2555,6.926,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.5728,0.024,0.028,0,1,0,0
FT,2017-05-12,93.8,1.6149,5.9834,Danny Duffy,572073,518633,strikeout,swinging_strike,,,,,4,R,R,L,KC,BAL,S,null,null,2,2,2017,-0.2945,1.1444,-0.2902,2.6928,null,null,null,0,1,Top,null,null,,,521692,,170513_001637,,,,,,,3.2543,1.4747,null,null,null,95.097,2177,6.637,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8612,0,0,0,1,0,0
FT,2017-05-12,95.1,1.7004,6.0125,Danny Duffy,572073,518633,null,swinging_strike,,,,,1,R,R,L,KC,BAL,S,null,null,2,1,2017,-0.3204,1.5384,-0.6768,3.2303,null,null,null,0,1,Top,null,null,,,521692,,170513_001613,,,,,,,3.2543,1.4747,null,null,null,96.036,2188,6.654,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8446,0,0,null,null,null,null
FF,2017-05-12,94.9,1.6325,6.179,Danny Duffy,572073,518633,null,ball,,,,,11,R,R,L,KC,BAL,B,null,null,1,1,2017,0.0516,1.633,-0.5642,3.9213,null,null,null,0,1,Top,null,null,,,521692,,170513_001555,,,,,,,3.4634,1.6418,null,null,null,95.893,2301,6.682,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8162,0,0,null,null,null,null
SL,2017-05-12,83.1,1.751,5.9683,Danny Duffy,572073,518633,null,ball,,,,,13,R,R,L,KC,BAL,B,null,null,0,1,2017,1.2282,-0.1003,-1.692,2.3759,null,null,null,0,1,Top,null,null,,,521692,,170513_001537,,,,,,,3.4008,1.6104,null,null,null,83.219,2333,6.317,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.1812,0,0,null,null,null,null
FT,2017-05-12,94.5,1.7252,5.9439,Danny Duffy,572073,518633,null,called_strike,,,,,2,R,R,L,KC,BAL,S,null,null,0,0,2017,-0.7314,1.1577,-0.0466,3.0203,null,null,null,0,1,Top,null,null,,,521692,,170513_001519,,,,,,,3.4922,1.7232,null,null,null,95.878,2210,6.953,490625,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.5458,0,0,null,null,null,null
FF,2017-05-07,92.3,1.4559,5.9213,Danny Duffy,501659,518633,walk,ball,,,,,11,R,R,L,KC,CLE,B,null,null,3,2,2017,-0.0359,1.1884,-1.2127,3.9152,null,543228,null,2,7,Top,null,null,,,521692,,170507_201916,,,,,,,3.4273,1.7255,null,null,null,93.801,2056,6.745,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7536,0,0,0.7,1,0,0
SL,2017-05-07,83.6,1.6055,5.8557,Danny Duffy,501659,518633,null,ball,,,,,12,R,R,L,KC,CLE,B,null,null,2,2,2017,0.8662,-0.0868,1.6613,2.8714,null,543228,null,2,7,Top,null,null,,,521692,,170507_201854,,,,,,,3.4015,1.6827,null,null,null,84.599,2191,6.413,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.0856,0,0,null,null,null,null
FF,2017-05-07,93.3,1.5226,5.8914,Danny Duffy,501659,518633,null,ball,,,,,12,R,R,L,KC,CLE,B,null,null,1,2,2017,-0.1093,1.3775,0.5295,3.8462,null,543228,null,2,7,Top,null,null,,,521692,,170507_201834,,,,,,,3.3258,1.6577,null,null,null,94.272,2034,6.505,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.9935,0,0,null,null,null,null
FT,2017-05-07,92.7,1.5459,5.9538,Danny Duffy,501659,518633,null,foul,,,,,2,R,R,L,KC,CLE,S,null,null,1,1,2017,-0.343,1.3721,0.0528,2.913,null,543228,null,2,7,Top,null,null,,,521692,,170507_201751,,,,,,,3.2144,1.4548,null,null,null,93.819,2113,6.615,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8835,0,0,null,null,null,null
CH,2017-05-07,83.9,1.4775,6.0023,Danny Duffy,501659,518633,null,ball,,,,,14,R,R,L,KC,CLE,B,null,null,0,1,2017,-0.5439,1.2163,0.436,1.4011,null,543228,null,2,7,Top,null,null,,,521692,,170507_201732,,,,,,,3.3089,1.6577,null,null,null,84.968,2427,6.681,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8178,0,0,null,null,null,null
FF,2017-05-07,92.1,1.5592,6.043,Danny Duffy,501659,518633,null,called_strike,,,,,8,R,R,L,KC,CLE,S,null,null,0,0,2017,-0.2456,1.281,-0.0521,1.7704,null,543228,null,2,7,Top,null,null,,,521692,,170507_201715,,,,,,,3.3934,1.607,null,null,null,93.272,2156,6.704,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7943,0,0,null,null,null,null
FF,2017-05-07,91.7,1.4814,5.934,Danny Duffy,543228,518633,fielders_choice_out,hit_into_play,,,,,7,R,R,L,KC,CLE,X,6,ground_ball,0,1,2017,-0.1119,1.3266,-0.2929,1.6597,null,446386,null,1,7,Top,113.19,156.63,,,521692,,170507_201617,,,,,,,3.8462,1.5937,114,100.9,6.885,93.35,2076,6.96,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.5388,0.676,0.64,0,1,0,0
SL,2017-05-07,80.9,1.564,5.8427,Danny Duffy,543228,518633,null,foul,,,,,7,R,R,L,KC,CLE,S,null,null,0,0,2017,0.8923,-0.352,-0.5465,1.5508,null,446386,null,1,7,Top,null,null,,,521692,,170507_201551,,,,,,,3.2843,1.4748,null,null,null,81.074,2347,6.379,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.1198,0,0,null,null,null,null
CU,2017-05-07,75,1.4525,5.7836,Danny Duffy,446386,518633,double,hit_into_play_no_out,,,,,7,R,R,L,KC,CLE,X,null,line_drive,1,2,2017,1.8135,-0.9727,-0.7297,1.8209,null,null,null,1,7,Top,43.39,120.38,,,521692,,170507_201430,,,,,,,3.5043,1.6047,270,82,22.364,75.124,2480,6.447,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.0518,0.432,0.422,1.25,1,1,1
CH,2017-05-07,82.2,1.4627,5.9341,Danny Duffy,446386,518633,null,foul,,,,,9,R,R,L,KC,CLE,S,null,null,1,2,2017,-0.6838,1.0528,0.6612,1.8253,null,null,null,1,7,Top,null,null,,,521692,,170507_201355,,,,,,,3.5043,1.6047,null,null,null,83.07,2431,6.646,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8521,0,0,null,null,null,null
FF,2017-05-07,91,1.404,5.963,Danny Duffy,446386,518633,null,foul,,,,,5,R,R,L,KC,CLE,S,null,null,1,1,2017,-0.0144,1.5159,-0.0623,2.5834,null,null,null,1,7,Top,null,null,,,521692,,170507_201334,,,,,,,3.5043,1.6047,null,null,null,92.033,2115,6.699,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7994,0,0,null,null,null,null
FT,2017-05-07,89.6,1.5447,5.7966,Danny Duffy,446386,518633,null,foul,,,,,6,R,R,L,KC,CLE,S,null,null,1,0,2017,-0.5155,1.0907,0.4554,2.4831,null,null,null,1,7,Top,null,null,,,521692,,170507_201310,,,,,,,3.5043,1.6047,null,null,null,90.486,2205,6.658,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8402,0,0,null,null,null,null
FF,2017-05-07,92.2,1.2302,5.9486,Danny Duffy,446386,518633,null,ball,,,,,13,R,R,L,KC,CLE,B,null,null,0,0,2017,0.2738,1.6244,-1.5169,1.8892,null,null,null,1,7,Top,null,null,,,521692,,170507_201252,,,,,,,3.6802,1.7846,null,null,null,93.336,2248,6.869,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6299,0,0,null,null,null,null
FF,2017-05-07,92.2,1.481,6.001,Danny Duffy,543401,518633,field_out,hit_into_play,,,,,4,R,L,L,KC,CLE,X,8,line_drive,1,0,2017,-0.0608,1.3219,-0.2807,2.554,null,null,null,0,7,Top,114.57,57.49,,,521692,,170507_201222,,,,,,,3.6982,1.5178,337,103,18.24,92.787,2218,6.45,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.0488,0.596,0.767,0,1,0,0
CU,2017-05-07,77.1,1.4633,6.0123,Danny Duffy,543401,518633,null,ball,,,,,13,R,L,L,KC,CLE,B,null,null,0,0,2017,1.3814,-0.5916,-1.376,2.3066,null,null,null,0,7,Top,null,null,,,521692,,170507_201202,,,,,,,3.3082,1.5593,null,null,null,76.923,2420,6.271,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.2279,0,0,null,null,null,null
CH,2017-05-07,84,1.5058,5.9676,Danny Duffy,608070,518633,field_out,hit_into_play,,,,,4,R,R,L,KC,CLE,X,5,ground_ball,1,0,2017,-0.6162,1.273,-0.2994,2.2847,null,null,null,2,6,Top,104.01,176.19,,,521692,,170507_195600,,,,,,,3.7902,1.5698,9,71.4,-19.278,84.021,2471,6.37,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.128,0.053,0.049,0,1,0,0
FF,2017-05-07,91.4,1.556,6.0027,Danny Duffy,608070,518633,null,ball,,,,,1,R,R,L,KC,CLE,B,null,null,0,0,2017,-0.1551,1.4997,-0.3702,3.5804,null,null,null,2,6,Top,null,null,,,521692,,170507_195547,,,,,,,3.5026,1.8323,null,null,null,92.235,2152,6.581,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.9178,0,0,null,null,null,null
FF,2017-05-07,90.3,1.551,5.8664,Danny Duffy,429665,518633,field_out,hit_into_play,,,,,6,R,R,L,KC,CLE,X,4,ground_ball,2,1,2017,-0.1803,1.2773,0.4893,3.0152,null,null,null,1,6,Top,109.08,148.23,,,521692,,170507_195515,,,,,,,3.7902,1.5698,8,94.3,-20.662,91.765,2149,6.817,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6817,0.147,0.135,0,1,0,0
FT,2017-05-07,92.5,1.4536,5.9548,Danny Duffy,429665,518633,null,ball,,,,,14,R,R,L,KC,CLE,B,null,null,1,1,2017,-0.3795,1.222,1.3463,1.9692,null,null,null,1,6,Top,null,null,,,521692,,170507_195500,,,,,,,3.7651,1.8431,null,null,null,93.71,2270,6.62,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8781,0,0,null,null,null,null
SL,2017-05-07,79.7,1.428,5.9274,Danny Duffy,429665,518633,null,ball,,,,,11,R,R,L,KC,CLE,B,null,null,0,1,2017,1.0553,-0.448,-0.1202,3.426,null,null,null,1,6,Top,null,null,,,521692,,170507_195446,,,,,,,3.2265,1.5563,null,null,null,81.122,2464,6.614,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.8843,0,0,null,null,null,null
CH,2017-05-07,82.6,1.3845,5.8513,Danny Duffy,429665,518633,null,foul,,,,,4,R,R,L,KC,CLE,S,null,null,0,0,2017,-0.5151,0.6246,-0.8194,2.553,null,null,null,1,6,Top,null,null,,,null,,170507_195427,,,,,,,3.5086,1.5895,null,null,null,null,2441,7.6752,490562,null,null,null,null,null,null,null,null,null,52.8238,0,0,null,null,null,null
SL,2017-05-07,83.4,1.5531,5.8512,Danny Duffy,502082,518633,strikeout,swinging_strike,,,,,5,R,L,L,KC,CLE,S,null,null,0,2,2017,0.7565,-0.0859,-0.2519,2.2572,null,null,null,0,6,Top,null,null,,,521692,,170507_195350,,,,,,,3.4843,1.6247,null,null,null,84.875,2239,6.743,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7558,0,0,0,1,0,0
SL,2017-05-07,82.6,1.5973,5.6389,Danny Duffy,502082,518633,null,swinging_strike,,,,,13,R,L,L,KC,CLE,S,null,null,0,1,2017,1.2527,-0.297,-0.6372,0.9784,null,null,null,0,6,Top,null,null,,,521692,,170507_195328,,,,,,,3.4843,1.6247,null,null,null,84.712,2280,7.102,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.3965,0,0,null,null,null,null
FF,2017-05-07,92.2,1.3368,5.9219,Danny Duffy,502082,518633,null,called_strike,,,,,8,R,L,L,KC,CLE,S,null,null,0,0,2017,0.0163,1.355,-0.1679,1.6832,null,null,null,0,6,Top,null,null,,,521692,,170507_195311,,,,,,,3.5938,1.7174,null,null,null,93.109,2247,6.525,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.9732,0,0,null,null,null,null
FF,2017-05-07,91.7,1.4733,5.8316,Danny Duffy,596019,518633,grounded_into_double_play,hit_into_play,,,,,5,R,R,L,KC,CLE,X,1,ground_ball,3,1,2017,-0.0826,1.3872,0.0999,2.6758,null,null,467793,1,5,Top,125.83,180.26,,,521692,,170507_194310,,,,,,,3.6982,1.5178,14,90.8,-10.106,92.979,2256,6.766,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.7323,0.184,0.173,0,1,0,0
SL,2017-05-07,84,1.7545,5.7205,Danny Duffy,596019,518633,null,ball,,,,,13,R,R,L,KC,CLE,B,null,null,2,1,2017,0.7923,0.0815,-0.0694,1.22,null,null,467793,1,5,Top,null,null,,,521692,,170507_194251,,,,,,,3.4234,1.7646,null,null,null,85.024,2310,6.811,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,53.6871,0,0,null,null,null,null
SL,2017-05-07,82,1.604,5.7965,Danny Duffy,596019,518633,null,blocked_ball,,,,,13,R,R,L,KC,CLE,B,null,null,1,1,2017,0.9387,-0.6381,-0.8511,-0.0002,null,null,467793,1,5,Top,null,null,,,521692,,170507_194218,,,,,,,3.5968,1.7376,null,null,null,82.24,2365,6.221,490562,518633,521692,543333,593160,519058,444876,460086,456715,624585,54.2777,0,0,null,null,null,null
